source,target,type,weight
PSYCH N110,PSYCH 110,directed,3
PSYCH C61,PSYCH N110,directed,3
PSYCH 110,PSYCH N110,directed,3
PSYCH 110,PSYCH C113,directed,3
PSYCH C127,PSYCH 115,directed,3
PSYCH C61,PSYCH 117,directed,3
PSYCH C61,PSYCH N117,directed,3
PSYCH C127,PSYCH 125,directed,3
PSYCH C61,PSYCH C127,directed,3
PSYCH N110,PSYCH 110,directed,3
PSYCH C61,PSYCH N110,directed,3
PSYCH 110,PSYCH N110,directed,3
PSYCH 110,PSYCH C113,directed,3
PSYCH C127,PSYCH 115,directed,3
PSYCH C61,PSYCH 117,directed,3
PSYCH C61,PSYCH N117,directed,3
PSYCH C127,PSYCH 125,directed,3
PSYCH C61,PSYCH C127,directed,3
PSYCH N110,PSYCH 110,directed,3
PSYCH C61,PSYCH N110,directed,3
PSYCH 110,PSYCH N110,directed,3
PSYCH 110,PSYCH C113,directed,3
PSYCH C127,PSYCH 115,directed,3
PSYCH C61,PSYCH 117,directed,3
PSYCH C61,PSYCH N117,directed,3
PSYCH C127,PSYCH 125,directed,3
PSYCH C61,PSYCH C127,directed,3
PSYCH N110,PSYCH 110,directed,3
PSYCH C61,PSYCH N110,directed,3
PSYCH 110,PSYCH N110,directed,3
PSYCH 110,PSYCH C113,directed,3
PSYCH C127,PSYCH 115,directed,3
PSYCH C61,PSYCH 117,directed,3
PSYCH C61,PSYCH N117,directed,3
PSYCH C127,PSYCH 125,directed,3
PSYCH C61,PSYCH C127,directed,3
PSYCH N110,PSYCH 110,directed,3
PSYCH C61,PSYCH N110,directed,3
PSYCH 110,PSYCH N110,directed,3
PSYCH 110,PSYCH C113,directed,3
PSYCH C127,PSYCH 115,directed,3
PSYCH C61,PSYCH 117,directed,3
PSYCH C61,PSYCH N117,directed,3
PSYCH C127,PSYCH 125,directed,3
PSYCH C61,PSYCH C127,directed,3
