name,size,about
ANTHRO 1,1,"An introduction to human evolution. Physical and behavioral adaptations of humans and their prehistoric and living relatives. Issues in evolutionary theory, molecular evolution, primate behavior, interpretation of fossils. Prehistoric activities, racial differences, genetic components of behavior are defined and evaluated."
ANTHRO N1,1,"An introduction to human evolution. Physical and behavorial adaptations of humans and their prehistoric and living relatives. Issues in evolutionary theory, molecular evolution, primate behavior, interpretation of fossils. Prehistoric activities, racial differences, genetic components of behavior are defined and evaluated."
ANTHRO 2,1,Prehistory and cultural growth.
ANTHRO 2AC,1,"Prehistory and cultural growth. Introduction to the methods, goals, and theoretical concepts of archaeology with attention to the impact archaeology has had on the construction of the histories of diverse communities - Native Americans, Hispanics, and Euro-Americans. It fulfills the requirements for 2."
ANTHRO 3,1,The structure and dynamics of human culture and social institutions.
ANTHRO 3AC,1,The structure and dynamics of human cultures and social institutions from a comparative perspective with special attention to American cultures and their roots. Case studies will illustrate the principles presented in the course. It fulfills the requirements for 3.
ANTHRO N3,1,The structure and dynamics of human culture and social institutions.
ANTHRO R5B,1,"Reading and composition courses based on the anthropological literature. These courses provide an introduction to issues distinctive of anthropological texts and introduce students to distinctive forms of anthropological writing, such as ethnography and anthropological prehistory. Readings will be chosen from a variety of texts by authors whose works span the discipline, from bioanthropology to archaeology"
ANTHRO 10AC,1,"This course will focus upon the beginning of the historic period in California and on the interactions between California Indians and colonizing peoples. The course will begin with an introduction to the indigenous peoples of California and to their contacts with the expanding world system. It will focus upon the Spanish/Mexican, Russian, and American periods and will conclude with an overview of how these several communities, colonizer and colonized, interacted"
ANTHRO C12AC,1,"The course presents a diachronic perspective on human-fire interactions with local ecosystems in California that spans over 10,000 years. The course will provide an historical perspective on human-fire interactions at the landscape scale using a diverse range of data sources drawn from the fields of fire ecology, biology, history, anthropology, and archaeology. An important component includes examining how diverse cultures and ethnicity influenced how people"
ANTHRO 15,1,"Each instructor will select one or more of the following topics in physical anthropology: evolutionary theory, the fossil record, stages of the life cycle, the biological basis of behavior, the roots of human behavior, human adaptation, genetic components of human behavior, ecological adaptations, controversies and issues in primatology, the social behavior and ecology of monkeys and apes, behavioral evolution, and a host of other current research and theoretical"
ANTHRO 24,1,"The Freshman Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. Freshman seminars are offered in all campus departments, and topics may vary from department to department and semester to semester. Enrollment limited to 15 freshmen."
ANTHRO 84,1,"Sophomore seminars are small interactive courses offered by faculty members in departments all across the campus. Sophomore seminars offer opportunity for close, regular intellectual contact between faculty members and students in the crucial second year. The topics vary from department to department and semester to semester. Enrollment limited to 15 sophomores."
ANTHRO 98,1,Organized group study on topics selected by lower division students under the sponsorship and direction of a member of the Anthropology Department's faculty.
ANTHRO 99,1,Individual research by lower division students.
ANTHRO C100,1,Origin and relationships of the extinct forms of mankind.
ANTHRO C103,1,"An intensive study of the human skeleton, reconstruction of individual and population characteristics, emphasizing methodology and analysis of human populations from archaeological and paleontological contexts, taphonomy, and paleopathology."
ANTHRO 104L,1,"Laboratory analysis of human skeletal remains including original research on paleodemography, paleopathology, metric and non-metric analyses, dental anthropology, curation, and computerization of Hearst Museum skeletal collections."
